# HelioClim-3 Archive Database of Solar Irradiance v5 (derived from satellite data) and meteorological data (MERRA-2/NASA and GFS/NCEP),,,,
# Provider;MINES ParisTech / Armines / Transvalor (France), National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center and National Centers for Environmental Prediction (NCEP),,,
# More information at;http://www.soda-pro.com, http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2 and http://www.emc.ncep.noaa.gov/GFS/doc.php,,,
# Site latitude (positive means North);0.329,,,,
# Site longitude (positive means East);32.499,,,,
# Elevation (m);1224,,,,
# Date beginning;2005-01-01,,,,
# Date end;2005-12-31,,,,
# Meteo Data;MERRA-2 data from 2005-01-01 to 2005-12-31 / no GFS data for this period,,,,
# Time reference (hour);UT,,,,
# Summarization (period of integration);Hour (h),,,,
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization,,,,
# Take into account the shadows due to relief?;1 (yes, with horizon computed from SRTM),,,
# Calibration;None,,,,
# Minimum Sun Elevation;12,,,,
,,,,
# Columns:,,,,
# Irradiation (Wh/m2);Irradiation over the period (-999 if no data),,,,
# Clear-Sky (Wh/m2);Irradiation over the period if the sky were clear,,,,
# Top of Atmosphere (Wh/m2);Irradiation over the period at the top of the atmosphere (extraterrestrial),,,,
# Code;0: no data, 1: sun below horizon, 2: satellite assessment, 5: interpolation in time, 6: forecast
# Temperature (K);Temperature at 2 m above ground,,,,
# Relative humidity (%);Relative humidity at 2 m above ground,,,,
# Pressure (hPa);Pressure at ground level,,,,
# Wind speed (m/s);Wind speed at 10 m above ground,,,,
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...),,,
# Rainfall (kg/m2);Rainfall (= rain depth in mm),,,,
# Snowfall (kg/m2);Snowfall,,,,
# Snow depth (m);Snow depth,,,,
,,,,
# Irradiation values from HelioClim-3 and meteorological data (MERRA-2 and GFS),,,,
# Date;Time;Global Horiz;Clear-Sky;Top of Atmosphere;Code;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth,,,,
2005-03-05;14:00;545;585;848;2;299.09;66.05;883.91;2.46;193.57;0.027621;0.000000;0.000000,,,,
2005-03-05;15:00;283;328;538;2;298.49;69.69;884.05;2.17;209.24;0.021835;0.000000;0.000000,,,,
2005-03-05;16:00;58;84;191;2;297.08;78.49;884.30;2.11;223.97;0.014552;0.000000;0.000000,,,,
2005-03-05;17:00;0;0;0;5;295.98;81.78;884.58;2.60;231.38;0.009968;0.000000;0.000000,,,,
2005-03-05;18:00;0;0;0;1;295.61;82.81;884.94;2.94;233.84;0.005051;0.000000;0.000000,,,,
2005-03-05;19:00;0;0;0;1;295.31;84.09;885.30;3.16;233.99;0.005746;0.000000;0.000000,,,,
2005-03-05;20:00;0;0;0;1;295.05;85.28;885.53;3.21;232.90;0.007127;0.000000;0.000000,,,,
2005-03-05;21:00;0;0;0;1;294.80;86.39;885.38;3.12;231.27;0.008789;0.000000;0.000000,,,,
2005-03-05;22:00;0;0;0;1;294.56;87.33;884.92;2.97;230.05;0.013790;0.000000;0.000000,,,,
2005-03-05;23:00;0;0;0;1;294.37;87.90;884.39;2.85;229.38;0.018236;0.000000;0.000000,,,,
2005-03-05;24:00;0;0;0;1;294.20;88.24;884.08;2.76;227.76;0.021571;0.000000;0.000000,,,,
2005-03-06;01:00;0;0;0;1;294.03;88.57;884.01;2.67;223.73;0.039312;0.000000;0.000000,,,,
2005-03-06;02:00;0;0;0;1;293.83;89.05;884.20;2.57;218.16;0.039877;0.000000;0.000000,,,,
2005-03-06;03:00;0;0;0;1;293.66;89.60;884.58;2.43;211.69;0.041158;0.000000;0.000000,,,,
2005-03-06;04:00;0;0;0;1;293.54;90.12;885.10;2.22;205.27;0.042274;0.000000;0.000000,,,,
2005-03-06;05:00;45;67;167;2;294.90;85.58;885.78;2.17;201.42;0.051449;0.000000;0.000000,,,,
2005-03-06;06:00;264;301;516;2;296.86;77.01;886.38;2.01;190.77;0.085504;0.000000;0.000000,,,,
2005-03-06;07:00;532;561;829;2;298.93;66.13;886.70;1.62;172.09;0.074739;0.000000;0.000000,,,,
2005-03-06;08:00;743;785;1086;2;300.44;59.16;886.59;1.13;160.81;0.085423;0.000000;0.000000,,,,
2005-03-06;09:00;841;947;1268;2;301.35;56.53;886.06;0.80;147.62;0.104739;0.000000;0.000000,,,,
2005-03-06;10:00;912;1034;1364;2;301.73;55.40;885.37;0.70;129.07;0.105386;0.000000;0.000000,,,,
2005-03-06;11:00;948;1040;1367;2;301.84;54.75;884.72;0.70;124.76;0.112943;0.000000;0.000000,,,,
2005-03-06;12:00;898;963;1277;2;301.84;54.15;884.12;0.66;146.07;0.105120;0.000000;0.000000,,,,
2005-03-06;13:00;766;809;1100;2;301.71;53.87;883.74;0.88;181.93;0.086207;0.000000;0.000000,,,,
2005-03-06;14:00;563;593;848;2;301.35;54.74;883.69;1.48;205.32;0.053151;0.000000;0.000000,,,,
2005-03-06;15:00;315;335;538;2;300.58;59.54;883.94;2.16;215.93;0.025674;0.000000;0.000000,,,,
2005-03-06;16:00;70;87;191;2;298.70;71.15;884.31;2.69;219.90;0.008008;0.000000;0.000000,,,,
2005-03-06;17:00;0;0;0;5;297.04;76.24;884.70;3.26;220.45;0.003025;0.000000;0.000000,,,,
2005-03-06;18:00;0;0;0;1;296.47;77.92;884.94;3.43;221.42;0.004877;0.000000;0.000000,,,,
2005-03-06;19:00;0;0;0;1;295.96;80.18;885.15;3.43;221.82;0.005240;0.000000;0.000000,,,,
2005-03-06;20:00;0;0;0;1;295.55;82.00;885.26;3.41;221.79;0.004766;0.000000;0.000000,,,,
2005-03-06;21:00;0;0;0;1;295.39;82.84;885.08;3.34;220.44;0.004851;0.000000;0.000000,,,,
2005-03-06;22:00;0;0;0;1;295.49;83.19;884.71;3.16;219.16;0.019171;0.000000;0.000000,,,,
2005-03-06;23:00;0;0;0;1;295.49;83.47;884.37;3.01;220.35;0.040596;0.000000;0.000000,,,,
2005-03-06;24:00;0;0;0;1;295.39;83.71;884.26;3.01;224.40;0.077780;0.000000;0.000000,,,,
2005-03-07;01:00;0;0;0;1;295.24;83.91;884.45;3.07;228.88;0.106955;0.000000;0.000000,,,,
2005-03-07;02:00;0;0;0;1;295.01;84.35;884.90;3.05;232.30;0.118674;0.000000;0.000000,,,,
2005-03-07;03:00;0;0;0;1;294.68;85.24;885.51;2.90;233.87;0.110729;0.000000;0.000000,,,,
2005-03-07;04:00;0;0;0;1;294.34;86.14;886.12;2.61;232.72;0.102259;0.000000;0.000000,,,,
2005-03-07;05:00;38;63;168;2;295.36;82.64;886.72;2.58;229.02;0.111020;0.000000;0.000000,,,,
2005-03-07;06:00;205;285;516;2;297.15;73.77;887.13;2.45;213.94;0.157394;0.000000;0.000000,,,,
2005-03-07;07:00;523;542;829;2;299.47;61.59;887.24;2.57;193.43;0.142227;0.000000;0.000000,,,,
2005-03-07;08:00;749;765;1086;2;300.82;56.02;886.99;2.79;180.76;0.158731;0.000000;0.000000,,,,
2005-03-07;09:00;871;927;1268;2;301.45;53.89;886.43;2.96;175.70;0.165168;0.000000;0.000000,,,,
2005-03-07;10:00;896;1014;1365;2;301.68;53.07;885.68;3.06;173.75;0.152363;0.000000;0.000000,,,,
2005-03-07;11:00;735;1018;1368;2;301.74;52.59;884.82;3.13;174.47;0.142270;0.000000;0.000000,,,,
2005-03-07;12:00;837;940;1278;2;301.56;52.71;884.12;3.20;176.04;0.107066;0.000000;0.000000,,,,
2005-03-07;13:00;706;786;1100;2;301.17;53.61;883.74;3.28;178.21;0.071246;0.000000;0.000000,,,,
2005-03-07;14:00;496;570;848;2;300.52;55.62;883.65;3.27;182.11;0.028070;0.000000;0.000000,,,,
2005-03-07;15:00;231;315;538;2;299.64;59.53;883.88;3.10;190.15;0.009740;0.000000;0.000000,,,,
2005-03-07;16:00;51;79;191;2;298.00;70.77;884.19;2.44;201.97;0.003883;0.000000;0.000000,,,,
2005-03-07;17:00;0;0;0;5;296.68;76.82;884.41;2.59;209.60;0.003221;0.000000;0.000000,,,,
2005-03-07;18:00;0;0;0;1;296.03;78.89;884.73;2.73;211.81;0.001283;0.000000;0.000000,,,,
2005-03-07;19:00;0;0;0;1;295.47;80.76;884.99;2.77;210.16;0.002830;0.000000;0.000000,,,,
2005-03-07;20:00;0;0;0;1;295.12;81.90;885.12;2.77;206.18;0.003222;0.000000;0.000000,,,,
2005-03-07;21:00;0;0;0;1;294.86;82.70;884.80;2.75;201.01;0.005344;0.000000;0.000000,,,,
2005-03-07;22:00;0;0;0;1;294.94;82.51;884.19;2.66;194.19;0.012733;0.000000;0.000000,,,,
2005-03-07;23:00;0;0;0;1;295.14;82.18;883.59;2.54;186.03;0.044707;0.000000;0.000000,,,,
2005-03-07;24:00;0;0;0;1;295.24;82.15;883.31;2.45;177.67;0.084374;0.000000;0.000000,,,,
2005-03-08;01:00;0;0;0;1;295.31;82.12;883.46;2.35;170.41;0.116415;0.000000;0.000000,,,,
2005-03-08;02:00;0;0;0;1;295.38;81.89;883.90;2.22;165.08;0.134824;0.000000;0.000000,,,,
2005-03-08;03:00;0;0;0;1;295.45;80.84;884.46;2.09;161.28;0.151891;0.000000;0.000000,,,,
2005-03-08;04:00;0;0;0;1;295.48;79.64;885.06;1.99;159.16;0.114077;0.000000;0.000000,,,,
2005-03-08;05:00;61;75;168;2;296.49;79.87;885.59;1.81;155.22;0.123453;0.000000;0.000000,,,,
2005-03-08;06:00;313;324;516;2;298.40;69.40;886.01;2.28;143.69;0.174413;0.000000;0.000000,,,,
2005-03-08;07:00;585;587;829;2;299.92;60.76;886.16;2.66;128.61;0.183807;0.000000;0.000000,,,,
2005-03-08;08:00;785;811;1086;2;301.00;56.50;886.01;2.70;122.68;0.170117;0.000000;0.000000,,,,
2005-03-08;09:00;914;973;1269;2;301.62;54.12;885.49;2.55;120.72;0.153043;0.000000;0.000000,,,,
2005-03-08;10:00;999;1060;1365;2;302.16;51.80;884.66;2.42;120.79;0.149377;0.000000;0.000000,,,,
2005-03-08;11:00;993;1065;1368;2;302.43;49.86;883.71;2.21;124.94;0.107786;0.000000;0.000000,,,,
2005-03-08;12:00;739;987;1278;2;302.59;48.31;882.76;1.96;134.27;0.076590;0.000000;0.000000,,,,
2005-03-08;13:00;181;834;1101;2;302.57;47.50;882.22;1.67;151.01;0.035880;0.000000;0.000000,,,,
2005-03-08;14:00;271;618;848;2;302.43;47.42;881.95;1.56;178.73;0.012825;0.000000;0.000000,,,,
2005-03-08;15:00;258;359;538;2;301.77;50.10;881.93;1.81;207.20;0.002593;0.000000;0.000000,,,,
2005-03-08;16:00;69;99;191;2;299.62;63.74;882.13;2.30;226.61;0.000719;0.000000;0.000000,,,,
2005-03-08;17:00;0;0;0;5;297.64;70.24;882.48;3.07;233.27;0.001196;0.000000;0.000000,,,,
2005-03-08;18:00;0;0;0;1;297.14;71.75;882.91;3.42;236.55;0.002345;0.000000;0.000000,,,,
2005-03-08;19:00;0;0;0;1;296.73;73.81;883.33;3.42;237.64;0.006787;0.000000;0.000000,,,,
2005-03-08;20:00;0;0;0;1;296.58;75.42;883.72;3.17;234.28;0.022605;0.000000;0.000000,,,,
2005-03-08;21:00;0;0;0;1;296.56;76.94;883.78;2.90;227.04;0.056395;0.000000;0.000000,,,,
2005-03-08;22:00;0;0;0;1;296.42;78.11;883.43;2.78;220.93;0.074021;0.000000;0.000000,,,,
2005-03-08;23:00;0;0;0;1;296.22;79.29;882.82;2.64;216.63;0.104458;0.000000;0.000000,,,,
2005-03-08;24:00;0;0;0;1;296.06;80.13;882.35;2.39;210.72;0.101004;0.000000;0.000000,,,,
2005-03-09;01:00;0;0;0;1;295.93;80.62;882.32;2.17;201.36;0.093765;0.000000;0.000000,,,,
2005-03-09;02:00;0;0;0;1;295.82;80.61;882.82;2.12;189.84;0.115159;0.000000;0.000000,,,,
2005-03-09;03:00;0;0;0;1;295.75;80.59;883.56;2.19;176.47;0.145590;0.000000;0.000000,,,,
2005-03-09;04:00;0;0;0;1;295.64;80.91;884.38;2.25;162.51;0.185385;0.000000;0.000000,,,,
2005-03-09;05:00;26;75;173;2;296.56;81.12;885.13;2.05;149.86;0.230608;0.000000;0.000000,,,,
2005-03-09;06:00;140;320;522;2;298.02;74.01;885.75;2.47;131.71;0.247075;0.000000;0.000000,,,,
2005-03-09;07:00;432;582;834;2;299.46;63.52;886.06;2.95;115.92;0.266177;0.000000;0.000000,,,,
2005-03-09;08:00;722;805;1090;2;300.62;57.34;885.90;2.69;110.92;0.237040;0.000000;0.000000,,,,
2005-03-09;09:00;919;967;1271;2;301.36;54.24;885.31;2.26;113.78;0.216101;0.000000;0.000000,,,,
2005-03-09;10:00;1026;1052;1366;2;301.96;51.66;884.49;2.03;124.79;0.177102;0.000000;0.000000,,,,
2005-03-09;11:00;1046;1055;1367;2;302.26;49.91;883.65;1.96;138.28;0.143612;0.000000;0.000000,,,,
2005-03-09;12:00;978;975;1276;2;302.29;49.12;882.87;1.95;150.48;0.113916;0.000000;0.000000,,,,
2005-03-09;13:00;805;820;1097;2;302.07;49.16;882.37;1.93;162.37;0.088835;0.000000;0.000000,,,,
2005-03-09;14:00;587;601;844;2;301.61;50.09;882.17;1.92;177.25;0.040701;0.000000;0.000000,,,,
2005-03-09;15:00;322;342;533;2;300.91;53.28;882.27;2.01;195.97;0.008642;0.000000;0.000000,,,,
2005-03-09;16:00;70;88;185;2;299.14;65.58;882.51;2.07;212.61;0.002373;0.000000;0.000000,,,,
2005-03-09;17:00;0;0;0;5;297.50;71.65;882.87;2.50;218.73;0.000952;0.000000;0.000000,,,,
2005-03-09;18:00;0;0;0;1;296.99;72.83;883.31;2.59;219.98;0.000636;0.000000;0.000000,,,,
2005-03-09;19:00;0;0;0;1;296.64;73.73;883.73;2.49;219.74;0.000715;0.000000;0.000000,,,,
2005-03-09;20:00;0;0;0;1;296.54;74.19;883.94;2.28;218.45;0.001561;0.000000;0.000000,,,,
2005-03-09;21:00;0;0;0;1;296.62;74.39;883.76;2.10;216.15;0.004662;0.000000;0.000000,,,,
2005-03-09;22:00;0;0;0;1;296.59;74.70;883.22;2.03;214.56;0.022015;0.000000;0.000000,,,,
2005-03-09;23:00;0;0;0;1;296.43;75.25;882.63;2.03;212.49;0.052442;0.000000;0.000000,,,,
2005-03-09;24:00;0;0;0;1;296.22;75.99;882.36;2.06;207.44;0.094232;0.000000;0.000000,,,,
2005-03-10;01:00;0;0;0;1;296.04;76.71;882.51;2.01;198.71;0.143836;0.000000;0.000000,,,,
2005-03-10;02:00;0;0;0;1;295.89;77.11;883.00;1.83;184.07;0.192404;0.000000;0.000000,,,,
2005-03-10;03:00;0;0;0;1;295.76;77.39;883.70;1.67;160.72;0.211730;0.000000;0.000000,,,,
2005-03-10;04:00;0;0;0;1;295.52;78.32;884.40;1.76;129.65;0.177485;0.000000;0.000000,,,,
2005-03-10;05:00;70;88;174;2;296.45;76.25;885.00;2.06;104.57;0.119572;0.000000;0.000000,,,,
2005-03-10;06:00;335;349;522;2;298.02;65.36;885.47;3.39;93.04;0.079185;0.000000;0.000000,,,,
2005-03-10;07:00;600;614;834;5;299.58;55.04;885.71;4.28;86.80;0.064829;0.000000;0.000000,,,,
2005-03-10;08:00;799;836;1090;2;301.06;48.78;885.62;4.49;86.71;0.035785;0.000000;0.000000,,,,
2005-03-10;09:00;986;996;1271;2;302.35;44.66;884.98;4.53;90.23;0.018310;0.000000;0.000000,,,,
2005-03-10;10:00;1052;1081;1366;2;303.42;41.60;884.05;4.44;96.68;0.008448;0.000000;0.000000,,,,
2005-03-10;11:00;959;1083;1367;2;304.10;39.73;883.00;4.31;104.62;0.006238;0.000000;0.000000,,,,
2005-03-10;12:00;817;1002;1276;2;304.35;39.05;882.09;4.17;113.37;0.007188;0.000000;0.000000,,,,
2005-03-10;13:00;813;846;1097;2;304.10;39.59;881.59;4.03;123.60;0.009510;0.000000;0.000000,,,,
2005-03-10;14:00;619;627;844;2;303.36;41.42;881.45;3.85;137.19;0.006613;0.000000;0.000000,,,,
2005-03-10;15:00;349;365;533;2;302.18;45.75;881.66;3.63;155.18;0.001577;0.000000;0.000000,,,,
2005-03-10;16:00;81;101;185;2;299.80;57.88;882.08;3.01;177.53;0.001164;0.000000;0.000000,,,,
2005-03-10;17:00;0;0;0;5;297.86;65.71;882.49;3.16;193.82;0.000530;0.000000;0.000000,,,,
2005-03-10;18:00;0;0;0;1;297.16;68.41;882.92;3.13;205.96;0.000449;0.000000;0.000000,,,,
2005-03-10;19:00;0;0;0;1;296.73;70.27;883.41;2.86;214.19;0.000005;0.000000;0.000000,,,,
2005-03-10;20:00;0;0;0;1;296.61;70.83;883.77;2.50;216.75;0.000024;0.000000;0.000000,,,,
2005-03-10;21:00;0;0;0;1;296.67;70.68;883.74;2.10;211.73;0.000060;0.000000;0.000000,,,,
2005-03-10;22:00;0;0;0;1;296.58;71.20;883.21;1.81;195.45;0.000133;0.000000;0.000000,,,,
2005-03-10;23:00;0;0;0;1;296.34;72.71;882.53;1.84;166.99;0.001179;0.000000;0.000000,,,,
2005-03-10;24:00;0;0;0;1;296.05;74.49;882.14;2.30;137.97;0.009649;0.000000;0.000000,,,,
2005-03-11;01:00;0;0;0;1;295.65;75.85;882.21;2.97;119.89;0.032973;0.000000;0.000000,,,,
2005-03-11;02:00;0;0;0;1;295.17;75.82;882.62;3.48;108.13;0.035801;0.000000;0.000000,,,,
2005-03-11;03:00;0;0;0;1;294.56;73.86;883.27;3.75;98.97;0.027529;0.000000;0.000000,,,,
2005-03-11;04:00;0;0;0;1;293.80;71.88;883.92;3.78;92.46;0.013660;0.000000;0.000000,,,,
2005-03-11;05:00;75;94;174;2;295.14;62.89;884.48;4.20;91.49;0.003959;0.000000;0.000000,,,,
2005-03-11;06:00;335;358;522;2;297.63;49.99;884.87;5.57;95.73;0.000553;0.000000;0.000000,,,,
2005-03-11;07:00;605;623;834;2;300.00;41.45;884.93;6.29;101.90;0.000127;0.000000;0.000000,,,,
2005-03-11;08:00;836;845;1090;2;301.88;36.48;884.65;6.02;108.61;0.000224;0.000000;0.000000,,,,
2005-03-11;09:00;1002;1006;1271;2;303.28;33.62;884.01;5.60;116.21;0.000073;0.000000;0.000000,,,,
2005-03-11;10:00;1077;1091;1366;2;304.23;32.13;883.22;5.38;125.77;0.000111;0.000000;0.000000,,,,
2005-03-11;11:00;1035;1094;1367;2;304.71;31.74;882.45;5.33;135.73;0.000173;0.000000;0.000000,,,,
2005-03-11;12:00;935;1015;1276;2;304.72;32.23;881.74;5.31;144.92;0.000552;0.000000;0.000000,,,,
2005-03-11;13:00;833;859;1097;2;304.36;33.29;881.33;5.27;152.69;0.000161;0.000000;0.000000,,,,
2005-03-11;14:00;631;639;844;2;303.59;34.93;881.23;5.10;159.73;0.000022;0.000000;0.000000,,,,
2005-03-11;15:00;357;375;533;2;302.34;38.00;881.40;4.69;169.37;0.000000;0.000000;0.000000,,,,
2005-03-11;16:00;87;105;185;2;299.72;49.85;881.61;3.37;187.14;0.000000;0.000000;0.000000,,,,
2005-03-11;17:00;0;0;0;5;297.36;59.13;881.85;3.39;205.88;0.000000;0.000000;0.000000,,,,
2005-03-11;18:00;0;0;0;1;296.73;61.09;882.19;3.66;216.91;0.000000;0.000000;0.000000,,,,
2005-03-11;19:00;0;0;0;1;296.31;62.77;882.60;3.76;220.38;0.000009;0.000000;0.000000,,,,
2005-03-11;20:00;0;0;0;1;296.15;63.58;883.13;3.64;218.82;0.000179;0.000000;0.000000,,,,
2005-03-11;21:00;0;0;0;1;295.94;63.99;883.48;3.57;217.29;0.000558;0.000000;0.000000,,,,
2005-03-11;22:00;0;0;0;1;295.67;64.29;883.35;3.62;217.46;0.000438;0.000000;0.000000,,,,
2005-03-11;23:00;0;0;0;1;295.43;64.46;882.97;3.68;215.50;0.000341;0.000000;0.000000,,,,
2005-03-11;24:00;0;0;0;1;295.30;64.55;882.62;3.74;209.55;0.000178;0.000000;0.000000,,,,
2005-03-12;01:00;0;0;0;1;295.22;64.99;882.62;3.89;201.88;0.000084;0.000000;0.000000,,,,
2005-03-12;02:00;0;0;0;1;295.13;66.17;882.95;4.14;194.44;0.001175;0.000000;0.000000,,,,
2005-03-12;03:00;0;0;0;1;294.94;68.21;883.53;4.36;188.14;0.004917;0.000000;0.000000,,,,
2005-03-12;04:00;0;0;0;1;294.81;70.86;884.33;4.37;180.93;0.010519;0.000000;0.000000,,,,
2005-03-12;05:00;59;91;174;2;296.71;68.47;885.11;4.23;173.92;0.011167;0.000000;0.000000,,,,
2005-03-12;06:00;317;353;522;2;299.70;55.98;885.69;4.82;162.16;0.018848;0.000000;0.000000,,,,
2005-03-12;07:00;596;616;834;2;301.78;47.81;885.81;4.97;148.95;0.030156;0.000000;0.000000,,,,
2005-03-12;08:00;797;837;1090;2;302.92;44.26;885.57;4.53;142.92;0.023654;0.000000;0.000000,,,,
2005-03-12;09:00;948;996;1271;2;303.90;41.13;884.95;3.99;142.10;0.018837;0.000000;0.000000,,,,
2005-03-12;10:00;1046;1080;1366;2;304.64;38.60;884.03;3.76;146.22;0.017968;0.000000;0.000000,,,,
2005-03-12;11:00;1055;1081;1367;2;304.95;37.11;883.00;3.87;152.13;0.023202;0.000000;0.000000,,,,
2005-03-12;12:00;935;999;1276;2;304.82;36.90;882.20;4.08;157.75;0.022237;0.000000;0.000000,,,,
2005-03-12;13:00;773;841;1097;2;304.42;37.46;881.76;4.22;163.19;0.023859;0.000000;0.000000,,,,
2005-03-12;14:00;570;621;844;2;303.49;39.22;881.68;4.22;169.05;0.012263;0.000000;0.000000,,,,
2005-03-12;15:00;222;358;533;2;302.38;42.31;881.83;4.07;176.68;0.007186;0.000000;0.000000,,,,
2005-03-12;16:00;37;96;185;2;300.14;53.06;882.25;3.17;184.37;0.001945;0.000000;0.000000,,,,
2005-03-12;17:00;0;0;0;5;298.26;61.25;882.74;3.03;188.69;0.000013;0.000000;0.000000,,,,
2005-03-12;18:00;0;0;0;1;297.72;63.25;883.32;2.82;190.02;0.000038;0.000000;0.000000,,,,
2005-03-12;19:00;0;0;0;1;297.24;65.07;883.86;2.48;187.04;0.000569;0.000000;0.000000,,,,
2005-03-12;20:00;0;0;0;1;297.11;66.14;884.22;2.20;176.22;0.002262;0.000000;0.000000,,,,
2005-03-12;21:00;0;0;0;1;297.07;67.59;884.29;2.17;157.76;0.011049;0.000000;0.000000,,,,
2005-03-12;22:00;0;0;0;1;296.90;68.92;883.93;2.31;142.48;0.020097;0.000000;0.000000,,,,
2005-03-12;23:00;0;0;0;1;296.53;70.01;883.33;2.50;133.27;0.018090;0.000000;0.000000,,,,
2005-03-12;24:00;0;0;0;1;296.10;70.92;882.84;2.64;128.02;0.007555;0.000000;0.000000,,,,
2005-03-13;01:00;0;0;0;1;295.92;70.83;882.72;2.56;123.03;0.001275;0.000000;0.000000,,,,
2005-03-13;02:00;0;0;0;1;296.38;67.24;882.97;2.17;109.35;0.000284;0.000000;0.000000,,,,
2005-03-13;03:00;0;0;0;1;296.58;65.36;883.47;1.93;77.27;0.000112;0.000000;0.000000,,,,
2005-03-13;04:00;0;0;0;1;295.63;70.25;884.14;2.13;48.59;0.000150;0.000000;0.000000,,,,
2005-03-13;05:00;22;85;180;2;296.33;74.17;884.87;2.15;32.55;0.002222;0.000000;0.000000,,,,
2005-03-13;06:00;195;337;527;2;298.41;63.77;885.35;2.52;33.63;0.012122;0.000000;0.000000,,,,
2005-03-13;07:00;502;598;839;5;300.80;50.66;885.36;2.81;38.36;0.046150;0.000000;0.000000,,,,
2005-03-13;08:00;796;818;1093;2;302.28;45.97;884.98;2.58;37.23;0.078531;0.000000;0.000000,,,,
2005-03-13;09:00;972;975;1273;2;303.23;43.55;884.21;2.31;35.88;0.076618;0.000000;0.000000,,,,
2005-03-13;10:00;1022;1056;1366;2;303.82;41.67;883.34;1.83;37.85;0.078816;0.000000;0.000000,,,,
2005-03-13;11:00;683;1056;1366;2;304.09;40.44;882.44;1.32;45.65;0.094283;0.000000;0.000000,,,,
2005-03-13;12:00;778;973;1273;2;304.14;39.66;881.55;1.01;59.41;0.106829;0.000000;0.000000,,,,
2005-03-13;13:00;474;815;1093;2;303.81;39.96;881.00;0.62;75.51;0.076003;0.000000;0.000000,,,,
2005-03-13;14:00;179;596;839;2;303.39;40.86;880.91;0.22;106.39;0.049773;0.000000;0.000000,,,,
2005-03-13;15:00;83;336;527;2;302.88;42.65;881.21;0.28;215.61;0.017524;0.000000;0.000000,,,,
2005-03-13;16:00;21;85;180;2;301.73;50.77;881.76;0.69;221.67;0.012998;0.000000;0.000000,,,,
2005-03-13;17:00;0;0;0;1;300.53;56.64;882.44;1.30;206.83;0.023625;0.000000;0.000000,,,,
2005-03-13;18:00;0;0;0;1;299.50;63.99;883.07;1.73;196.28;0.037257;0.000000;0.000000,,,,
2005-03-13;19:00;0;0;0;1;299.04;67.17;883.50;1.69;185.29;0.055845;0.000000;0.000000,,,,
2005-03-13;20:00;0;0;0;1;298.64;71.09;883.79;1.35;162.17;0.097570;0.000000;0.000000,,,,
2005-03-13;21:00;0;0;0;1;298.31;73.36;883.78;1.15;125.61;0.190521;0.000000;0.000000,,,,
2005-03-13;22:00;0;0;0;1;297.98;74.77;883.46;1.09;96.29;0.282552;0.000000;0.000000,,,,
2005-03-13;23:00;0;0;0;1;297.55;76.70;882.98;0.86;74.35;0.350683;0.000000;0.000000,,,,
2005-03-13;24:00;0;0;0;1;296.96;78.75;882.71;0.62;44.26;0.421794;0.000000;0.000000,,,,
2005-03-14;01:00;0;0;0;1;296.33;81.29;882.69;0.74;9.26;0.525672;0.000000;0.000000,,,,
2005-03-14;02:00;0;0;0;1;295.73;83.14;882.93;1.03;357.69;0.724029;0.000000;0.000000,,,,
2005-03-14;03:00;0;0;0;1;295.29;84.60;883.23;1.06;344.61;0.660677;0.000000;0.000000,,,,
2005-03-14;04:00;0;0;0;1;294.95;84.91;883.46;0.87;308.30;0.598460;0.000000;0.000000,,,,
2005-03-14;05:00;20;72;180;2;295.39;82.77;883.89;1.08;275.57;0.836437;0.000000;0.000000,,,,
2005-03-14;06:00;90;304;527;2;297.34;71.75;884.36;0.44;255.46;1.285595;0.000000;0.000000,,,,
2005-03-14;07:00;305;562;839;2;299.21;62.15;884.54;0.39;54.33;1.776448;0.000000;0.000000,,,,
2005-03-14;08:00;612;784;1093;2;300.85;55.51;884.39;1.40;65.12;2.052195;0.000000;0.000000,,,,
2005-03-14;09:00;856;945;1273;2;302.09;50.69;883.69;2.22;72.02;2.168407;0.000000;0.000000,,,,
2005-03-14;10:00;867;1031;1366;2;303.01;46.88;882.86;2.35;82.67;1.780658;0.000000;0.000000,,,,
2005-03-14;11:00;673;1035;1366;2;303.33;45.22;882.27;1.98;116.74;0.803356;0.000000;0.000000,,,,
2005-03-14;12:00;405;957;1273;2;303.30;44.87;881.67;2.22;154.43;0.338269;0.000000;0.000000,,,,
2005-03-14;13:00;433;802;1093;2;302.42;47.18;881.31;2.70;184.65;0.182347;0.000000;0.000000,,,,
2005-03-14;14:00;520;583;839;2;301.68;50.30;881.38;3.61;210.35;0.118740;0.000000;0.000000,,,,
2005-03-14;15:00;291;325;527;2;300.60;55.79;881.66;4.20;223.52;0.097576;0.000000;0.000000,,,,
2005-03-14;16:00;54;80;180;2;298.62;67.02;882.15;3.94;229.10;0.067066;0.000000;0.000000,,,,
2005-03-14;17:00;0;0;0;1;297.11;75.28;882.68;3.80;230.52;0.065397;0.000000;0.000000,,,,
2005-03-14;18:00;0;0;0;1;296.45;79.32;883.24;3.30;230.21;0.084916;0.000000;0.000000,,,,
2005-03-14;19:00;0;0;0;1;296.09;81.47;883.66;2.64;230.27;0.114219;0.000000;0.000000,,,,
